recall_id,clause_id,clause_text
63,18,One girl brought a large orange
63,19,while waiting for Marie.
63,20,Someone had to stay home cooking
63,21,while the mom went to the hospital.
64,1,My daughter died.
64,2,20 and some months ago.
64,3,She was in the hospital for a surgery.
64,4,When I arrived at the hospital.
64,5,There was a chair there in the corner of the room.
64,6,"I asked the nurse ""Why is there a chair there?"""
64,7,"She replied ""So you have a place to sit."""
64,8,A couple weeks later.
64,9,I got a call from the doctor.
64,10,Saying that Marie was ready to be discharged.
64,11,I was cooking at the time.
64,12,I told someone to finish cooking.
64,13,While I go pick up Marie.
64,14,"""Go to the bakery and get a cake for Marie."""
64,15,I told my husband.
64,16,After getting ready.
64,17,I placed my coat & Marie's clothes over 1 arm.
64,18,& headed out to go pick her up.
64,19,Once I arrived at the hospital.
64,20,I was told to wait in the lobby.
64,21,While the nurses go get Marie ready.
64,22,At the time.
64,23,There was a mother of 10 children.
64,24,That was my neighbor.
64,25,Getting surgery for a gallbladder stone.
64,26,I prayed to God that she made it through.
64,27,"""Dear lord, please do not take this mother away from her children."""
64,28,The nurse came back then.
64,29,Picked up the phone.
64,30,She came to me.
64,31,"And asked ""Has your daughter ever had tendencies to faint?"""
64,32,She told me.
64,33,That as Marie was getting ready to leave.
64,34,"She said ""Oh my leg hurts, and I can't see."""
64,35,Before she fainted.
64,36,And had a cold sweat.
64,37,She was sweating beads of sweat.
64,38,They were that big I tell you.
64,39,"""What did you do?! You killed my daughter!"""
64,40,I yelled at the nurse.
64,41,A doctor rushed in.
64,42,"""We don't know what happened."""
64,43,I was banging my head against the wall.
64,44,Hair pulled out.
64,45,& hysterical.
64,46,My other daughter & husband were wondering what was taking so long to bring home Marie.
64,47,So my other daughter went to the hospital as well.
64,48,She heard me screaming.
64,49,And asked what was going on.
64,50,"""They killed Marie!"""
64,51,I told her.
64,52,She dropped to her knees.
64,53,Staring blankly at the floor.
64,54,Marie's leg was hard as a pole.
64,55,From the blood clot she had.
64,56,Still hysterical.
64,57,They brought me to an office.
64,58,To remove me from the hospital.
64,59,I was still screaming.
64,60,Hair pulled out.
64,61,Hysterical.
64,62,When I got home.
64,63,My husband was sitting in front of the house.
64,64,& asked what happened.
64,65,"""We lost Marie, Marie is dead."""
64,66,I told him.
64,67,Hearing the news.
64,68,He had a heart attack.
64,69,I called everyone.
64,70,To tell them what had happened.
64,71,I told my son James.
64,72,To go tell my sister and mother.
64,73,About what happened.
64,74,"""Why are you crying little James?"""
64,75,Asked my sister.
64,76,"""Auntie, Granny... Marie died."""
64,77,He told them.
65,1,a woman lost her daughter
65,2,after an operation for appendices
65,3,"which led to a blood clot,"
65,4,she was told to go fetch her daughter from the hospital
65,5,but when she got there
65,6,her daughter collapsed
65,7,"and died,"
65,8,her husband and son had a heart attack
65,9,"from the shock of it all,"
65,10,her sister also had a blood clot
65,11,and her son told the rest of the family
65,12,what happened
65,13,and they were in shock too
66,1,"Marie, an 18 year old girl, went into the hospital for a surgery"
66,2,"and died from a blood clot,"
66,3,28 years ago.
66,4,"Her mother, Mrs. Costa, recalls the event."
66,5,She started her day with a cup of coffee
66,6,and headed to the hospital to pick her daughter up from this routine surgery.
66,7,"There was another lady she knew there,"
66,8,who was a mother.
66,9,She prayed that the mother would be ok
66,10,and when doing so saw nurses running for blankets etc.
66,11,She then learned that her daughter had fainted
66,12,and was pooling with sweat.
66,13,She then learned that her daughter had died
66,14,which put her into a state of shock.
66,15,She was hysterical
66,16,and the dr wanted to give her a shot there afterward to calm her down
66,17,which she refused.
66,18,Her daughter got a call from the hospital
66,19,"that they were waiting for the mother to pick her up,"
66,20,confused she headed over to the hospital
66,21,"to find her mother, Mrs. Costa, in a hysterical state."
66,22,She then learned her sister had died.
66,23,She fell to the ground
66,24,causing an injury to her leg that she still deals with today.
66,25,She took her mother home
66,26,and her mother informed her husband
66,27,"as well as one of her brothers, the older one."
66,28,Both men had heart attacks when they learned the news.
66,29,"The youngest of the two brothers was sent to inform his aunts, Jenny and Millie, of what happened."
66,30,They recalled Marie being a nice and quiet girl.
67,1,There is a woman (Mrs. Costa) telling a story
67,2,about how her daughter Marie has passed away
67,3,at a hospital
67,4,due to a blood clot.
67,5,She was waiting for the hospital to call her
67,6,to let her know that her daughter Marie would be dispatched
67,7,and when she got the call
67,8,she got clothes ready for her
67,9,and made her way to the hospital.
67,10,When Mrs. Costa got to the hospital
67,11,the nurse suddenly told her
67,12,that her daughter was in bad shape
67,13,and had a fainting spell
67,14,and that she was with slippers and a robe
67,15,and she collapsed
67,16,and then she passed away.
67,17,The mother was furious
67,18,and yelling at the hospital staff
67,19,that they killed her
67,20,and was screaming for them not to touch her
67,21,because they wanted to check the cause of death.
67,22,Mrs. Costa was hysterical
67,23,and yelling
67,24,and telling the doctors that operated on Marie
67,25,that she will kill them
67,26,if they got any closer to her
67,27,and when Mrs. Costa got home
67,28,she told her husband Michael
67,29,that Marie was dead
67,30,and the husband had a heart attack
67,31,and in the end
67,32,there was something about an orange from the aunt
67,33,and that is all I remember.
68,1,"Mother is telling about incident of her daughter`s death,"
68,2,"her daughter had an operation in hospital,"
68,3,"It was late Saturday afternoon when they operated her,"
68,4,"and Sunday morning when her elder daughter Victoria went to hospital,"
68,5,"she was in the bed,"
68,6,"but Victoria saw a chair besides her,"
68,7,then Victoria asked nurse why chair is here?
68,8,"Nurse replied we got to get her out of the bed,"
68,9,Victoria shocked and said how come a sick person who can’t even stand can sit on a chair?
68,10,"Nurse said I can’t do anything that's doctor's orders,"
68,11,"so they took her out of bed,"
68,12,"and she passed out,"
68,13,they had to put her back into bed.
68,14,"Mother did not know the exact reason of her daughter's death,"
68,15,"but she blamed doctor for the blood clot she got,"
68,16,"before that hospital lady was keep calling her to inform that Maria got discharged from hospital,"
68,17,so please come and take her home.
68,18,"Her father was waiting at home for her daughter,"
68,19,"when mother of Maria told him he got a severe heart attack,"
68,20,"and got critical condition,"
68,21,"Maria's mother also told that Maria was fine after operation,"
68,22,"we were actually worried for another lady who got problem with gal bladder,"
68,23,"she got 10 kids,"
68,24,"we were praying for her,"
68,25,"Maria's mother still doesn't understand how her daughter passed out,"
68,26,"what were the reasons,"
68,27,"and doctors were also in shock,"
68,28,how did it happened?
68,29,no one had a clue.
69,1,"Marie, who was 18, was in the hospital"
69,2,for an appendicitis operation
69,3,on April 20th.
69,4,The mother Mary and the daughter Victoria went to the hospital
69,5,to see how she was doing
69,6,on April 30th
69,7,but she wasn't ready to be discharged yet.
69,8,"The operation was done by Dr. Shaw,"
69,9,but she was just an assistant
69,10,and the main lady doctor was Dr. Monique.
69,11,The hospital had called
69,12,to let Mary know
69,13,"that Marie was ready to be discharged,"
69,14,"but since she didn't have a phone,"
69,15,the hospital had called the store.
69,16,The store lady had let Mary know
69,17,that her daughter Marie was ready for discharge
69,18,"but when Marie got there,"
69,19,there was a big problem.
69,20,Mary had died from a blood clot.
69,21,The family was devastated.
69,22,The father and son both suffered from a heart attack.
69,23,The relatives were actually getting ready for her discharge
69,24,and one of the aunts had bought an orange.
69,25,The mother had decided to tell the youngest boy
69,26,to tell his aunt and uncle about the incident
69,27,instead of calling
69,28,"and as the boy had arrived,"
69,29,he started weeping.
70,1,"My daughter died,"
70,2,"It'll be 28 years this month,"
70,3,the 30th of the month.
70,4,"She had an operation for appendicitis,"
70,5,"My oldest daughter went to the hospital to see how she was,"
70,6,but she was still under.
70,7,"They tried to wake her,"
70,8,"and put her in a chair,"
70,9,"but she was still out of it,"
70,10,so they put her back in the bed.
70,11,"I blame them for the blood she got,"
70,12,taking her out of bed too quickly.
70,13,"I didn't have a phone at the time,"
70,14,"someone told me that she was being discharged,"
70,15,and I had to go and get her.
71,1,"Twenty eight years ago,"
71,2,"Mrs. Costa's daughter, Marie, died"
71,3,after an appendicitis operation.
71,4,She was moved from her bed
71,5,when she was still under ether
71,6,which made her to have a blood clot
71,7,while walking around
71,8,to be discharged.
71,9,The operation was done
71,10,on the 20th April.
71,11,After Mrs. Costa received a call from the hospital
71,12,"to come get her daughter,"
71,13,she started preparing for her homecoming.
71,14,Everyone was eager to receive her.
71,15,"Only Mrs. Costa went to the hospital,"
71,16,her husband was waiting by the stairs
71,17,waiting for his daughter.
71,18,"While she was at the hospital,"
71,19,she was praying for the recovery of a neighbour at the hospital
71,20,thinking she was in distress
71,21,because of the nurses running around
71,22,not knowing
71,23,that it was for her daughter.
71,24,"She got to know it was her daughter,"
71,25,"when she went to the room,"
71,26,she found her dead on the bed.
71,27,She was so devastated
71,28,"and started shouting,"
71,29,telling them that they killed her daughter.
71,30,"She went home,"
71,31,told her husband
71,32,"who later suffered a heart attack,"
71,33,"and her son,"
71,34,who [also] suffered a heart attack.
71,35,"Every other family member,"
71,36,"who were waiting to welcome Marie home from the hospital,"
71,37,got to know about the demise of Marie
71,38,which made them so sad.
71,39,People remembered her
71,40,"being a real quiet girl,"
71,41,a pleasant one.
72,1,28 years ago a mother lost her daughter.
72,2,The daughter died while she was in the hospital.
72,3,She was in the hospital after an operation.
72,4,The oldest daughter (Victoria) went to the hospital.
72,5,She went to the hospital to see how she was.
72,6,She was under a lot of ether.
72,7,"When she got to the hospital,"
72,8,the nurse informed Victoria.
72,9,They had to move her sister from the bed to the chair that was there.
72,10,"However, that was not possible."
72,11,Her sister fainted as soon as she was moved from the bed.
72,12,She was very sick.
72,13,She was under a lot of medication.
72,14,That's how she got blood clots.
72,15,"A few days later,"
72,16,they (Marie's family) received a call from the hospital.
72,17,The hospital said Marie was well.
72,18,They said she was ready to be discharged from the hospital.
72,19,They started preparing for Marie's arrival at home.
72,20,They set out clothes.
72,21,They boiled coffee for her.
72,22,They bought cake as well.
72,23,Marie's mother got ready.
72,24,She went to the hospital to go get her.
72,25,"When she got to the hospital,"
72,26,She saw her daughter in the hospital bed.
72,27,She started shouting at the nurses and doctor.
72,28,She accused them of killing Marie.
72,29,Marie had passed away at a young age.
72,30,Her mother believed the doctors did something to her.
72,31,She was planning on taking her home.
72,32,She could not understand how her daughter died.
72,33,She was hysterical.
72,34,Marie had pain in her leg.
72,35,That caused her to pass out.
72,36,Marie's mother went home.
72,37,She went home to inform everyone.
72,38,Her father and brother both experienced a heart attack.
72,39,They experienced a heart attack from the shocking news.
72,40,Family members were either passing out or dying.
72,41,They were either passing out or dying from the shocking news.
73,1,The story centers on a grieving mother
73,2,"who loses her daughter, Marie,"
73,3,after an appendicitis operation
73,4,at a Methodist hospital.
73,5,The tragic sequence begins
73,6,"when Marie’s older sister, Victoria, visits her"
73,7,in the hospital.
73,8,"During this visit,"
73,9,Victoria witnesses the frantic activity
73,10,of nurses moving patients
73,11,out of their beds.
73,12,She notices a chair
73,13,"and asks a nurse about it,"
73,14,only to learn that it is needed
73,15,to transfer patients.
73,16,"The following day,"
73,17,the mother eagerly arrives
73,18,at the hospital
73,19,to pick up Marie
73,20,and take her home.
73,21,"However, her anticipation quickly turns to horror"
73,22,when she discovers that her daughter has died.
73,23,"The news strikes her like a thunderbolt,"
73,24,"and she is consumed by grief,"
73,25,carrying the heavy weight of loss
73,26,in her heart.
73,27,"With a loud cry of anguish,"
73,28,"the mother calls out,"
73,29,drawing the attention of her family.
73,30,"They rush to her side,"
73,31,"alarmed and concerned,"
73,32,as she delivers the heartbreaking news
73,33,of Marie's passing.
73,34,This moment of profound sorrow
73,35,highlights the fragility of life
73,36,"and the deep bond between a mother and her children,"
73,37,ultimately illustrating the devastating impact
73,38,of unexpected loss
73,39,on a family.
74,1,Marie was in hospital
74,2,having her appendix out.
74,3,She was very young
74,4,and had been unwell for a wee while.
74,5,She had her operation
74,6,and was ready to go home.
74,7,Her mother Mrs Costa was contacted
74,8,through the shop
74,9,to go and pick her up.
74,10,"Mrs Costa, the mother, went to the hospital"
74,11,after taking clothes for her daughter.
74,12,When she got to the hospital
74,13,after leaving food and coffee for her husband who was at work
74,14,she was taken to a room
74,15,to wait for her daughter.
74,16,While she was there
74,17,"she was praying for a patient,"
74,18,a mother of ten children
74,19,who was in hospital
74,20,and was really unwell.
74,21,The nurse and doctor came into the room
74,22,and told Mrs Costa
74,23,that Marie had died unexpectantly
74,24,"and very suddenly,"
74,25,The doctor said
74,26,that she had been walking
74,27,with another patient
74,28,and had complained of a pain in her leg
74,29,and was unable to see.
74,30,She then had fallen to the ground
74,31,and had died.
74,32,"Mrs Costa was in shock,"
74,33,she was expecting to take Marie home
74,34,and did not understand how this could have happened.
74,35,She was screaming at the doctors and nurses
74,36,not to touch Marie
74,37,and she threatened to burn down the hospital
74,38,without caring who was there.
74,39,She was taken home
74,40,and saw her husband sitting on the house steps
74,41,waiting on them.
74,42,He did not understand
74,43,how Marie was not coming home
74,44,and said the his wife had gone there to take her home.
74,45,The youngest son was told
74,46,to go and tell others
74,47,what had happened.
75,1,"It had been 28 years since the narrator’s daughter, Marie, passed away."
75,2,Marie had been operated on for appendicitis at Methodist Hospital.
75,3,"After the surgery, they used a lot of ether."
75,4,"When the nurse tried to get Marie out of bed, she passed out."
75,5,She had to be put back in bed.
75,6,The narrator blamed the hospital staff for a blood clot Marie developed from being moved too soon.
75,7,"After 10 days, the hospital called to say Marie was discharged."
75,8,The narrator went to pick her up.
75,9,She brought clothes and coffee for Marie.
75,10,Marie had been wishing for it.
75,11,"However, when the narrator arrived, a nurse told her to sit down and wait."
75,12,The narrator prayed for another patient.
75,13,Then a nurse informed her that Marie was sweating heavily and appeared to be in distress.
75,14,The narrator rushed into the room.
75,15,She saw Marie sweating profusely.
75,16,"In a panic, she accused the doctors and nurses of killing her daughter."
75,17,"Soon after, Marie passed away while preparing to come home."
75,18,The hospital staff had tried to contact the family.
75,19,"When the narrator's other daughter, Rita, and son-in-law arrived, they found the narrator in a state of hysterics."
75,20,The news was devastating.
75,21,It led to more health complications for family members.
76,1,Mrs Costa's daughter Marie died at hospital from a blood clot.
76,2,It was completely unexpected.
76,3,Mrs Costa had a mental breakdown.
76,4,She was taken home by her daughter Rita and her son-in-law.
76,5,Later that day she told her husband and son what had happened
76,6,and both suffered from a heart attack.
76,7,She sent her youngest son James to her sister's
76,8,to tell them the unfortunate news.
77,1,"The story is about the death of Marie,"
77,2,28 years ago from the perspective of her mother.
77,3,"Marie is in hospital recovering from an operation,"
77,4,but is not conscious;
77,5,"the nurses want to move her from her bed,"
77,6,"and the mother thinks that's what caused the blood clot,"
77,7,and killed her.
77,8,The mother goes to pick Marie up from hospital
77,9,as they call the local store to tell her that Marie is being discharged.
77,10,The mother tells her to put on some coffee ready for when they get back.
77,11,"When the mother gets to the hospital,"
77,12,the nurses ask her if Marie has ever had fainting spells.
77,13,They then rush to get the doctors
77,14,"as Marie has taken a bad turn,"
77,15,and died.
77,16,Marie's mother is hysterical and crying
77,17,blaming the hospital for her death.
77,18,"When she gets home and tells her husband,"
77,19,he has a heart attack.
77,20,She sends her young son in law to go and tell her sisters the news.
77,21,Everyone is so upset
77,22,and says how nice of a girl Marie was
77,23,and how sorry they are to hear that she has passed.
78,1,Mrs. Costa had a daughter
78,2,whom was sick
78,3,by the name of Marie
78,4,who was in the hospital.
78,5,She did not have a phone
78,6,so the hospital phoned the shop
78,7,where she was at
78,8,and the lady gave her the phone
78,9,and the nurse told her
78,10,that her daughter Marie was discharged
78,11,that she could come pick her up.
78,12,She took some clothes for Marie to wear
78,13,and they prepared her to come.
78,14,As she arrived at the hospital
78,15,she saw Marie at the hospital room window
78,16,and when she was inside the hospital
78,17,she saw the nurse was on the phone
78,18,and someone came to tell her what was going on
78,19,and as she was running
78,20,Mrs. Costa asked the nurse
78,21,if it was about her daughter
78,22,the reason why she was rushing
78,23,and leaving the phone
78,24,and later on she was told
78,25,that Marie died
78,26,and did not know what was the cause
78,27,and she started to yell
78,28,and screaming why did the doctors and nurses killed her daughter
78,29,and she continued to scream
78,30,"""don’t touch me, don’t touch me or I will kill you"""
78,31,because Mrs. Costa had three operations within the year
78,32,at the same hospital
78,33,and knew all the nurses.
78,34,When she got home
78,35,everyone was waiting to see Marie
78,36,and she had to tell them
78,37,the devastating news
78,38,that Marie had passed away.
79,1,Marie went into the hospital
79,2,to have an operation.
79,3,She ended up dying
79,4,after the operation
79,5,at the hospital.
79,6,"Her mom, Mrs. Costa went to the hospital"
79,7,to pick her up
79,8,and discovered something had happened.
79,9,She became angry
79,10,and shouted at the nurse in the room
79,11,that they had killed her daughter.
79,12,The doctor who performed the operation sent his assistant doctor
79,13,to understand why Mrs. Costa was yelling.
79,14,She discussed that she knew the staff
79,15,because she had three operations done herself.
79,16,She refused to allow the staff
79,17,to touch her daughter or her
79,18,because she felt they had killed her daughter.
79,19,When she arrived back home
79,20,her husband was waiting on the steps.
79,21,"She told him that their daughter had died,"
79,22,and he fainted.
79,23,She told others the same news
79,24,and they fainted.
79,25,They held a funeral.
80,1,An eighteen year old girl Marie died in hospital
80,2,due to blood clot in her leg.
80,3,The hospital was responsible for that.
80,4,The mother of the girl was narrating the story
80,5,and was describing how her whole [family] was getting ready to welcome their daughter
80,6,and she went back to the hospital as Marie was going to be discharged that day.
80,7,"Instead, Marie complained about leg pain"
80,8,and collapsed.
80,9,The mother was there
80,10,and she was talking to other patients she knew before
80,11,and one nurse called her to inform [her] that her daughter [was] in bad condition.
80,12,When she went to Marie's room
80,13,she [Marie] was already passed away.
80,14,Mrs. Costa was fuming with anger.
80,15,While everyone was waiting for them to come home.
80,16,Mother was mourning for her daughter's death.
80,17,Her husband and son came to the hospital
80,18,to know why [she was] taking so long to bring Marie home.
80,19,"When she informed her husband that Marie [was] gone,"
80,20,her husband got a heart attack.
80,21,"The same thing happened to her son,"
80,22,He got a heart attack as well.
80,23,Her life was shattered.
80,24,She blamed [the] hospital for all this.
80,25,As she was crying
80,26,the nurse told her that they [were] going to find the reason of Marie's condition
80,27,but she screamed [to] not to touch her daughter.
80,28,All this happened twenty-eight years ago.
80,29,Her sisters were waiting to welcome Marie home
80,30,"and they said to Mrs. Costa as soon as Marie [was] discharged,"
80,31,let them know.
80,32,"She called her sisters and her brother-in-law,"
80,33,"her sister's husband,"
80,34,and described the whole situation.
80,35,She was hysterical
80,36,and couldn't say much.
80,37,It was all heartbroken.
81,1,There was a woman
81,2,"who's daughter was in hospital,"
81,3,she didn't trust the female doctor
81,4,and there was an autopsy
82,1,My daughter died
82,2,it will be twenty-eight years this month.
82,3,She died at Methodist Hospital.
82,4,She had an operation for appendicitis.
82,5,My oldest daughter Victoria went to the hospital
82,6,to see how she was still sick.
82,7,She took her out of bed
82,8,then she passed out.
82,9,They had to put [her] back in bed.
82,10,She was operated on in April.
82,11,I then went to see how she was doing.
82,12,She saw me from the window.
82,13,I went on to pray for another woman
82,14,who had her gall bladder removed.
82,15,The nurse then called me to my daughter's room
82,16,and said has your daughter ever fainted?
82,17,"I then accused the nurses of killing my daughter,"
82,18,"'you killed her,"" I said."
82,19,I went hysterical
82,20,[that] one doctor wanted to give me a shot.
82,21,"I then shouted saying ""you killed my daughter"
82,22,"now you want to kill me?"""
82,23,My husband and son both came to the hospital
82,24,and they both fainted
82,25,after hearing the news of my daughter's death.
83,1,Marie was a very gentle soul
83,2,and [Marie was] a very young girl
83,3,she died
83,4,after a surgical operation
83,5,she had appendicitis
83,6,there were complications
83,7,when she was in the hospital
83,8,that made her die untimely
83,9,She was loved
83,10,by her parents
83,11,[by her] siblings
83,12,[by her] relatives
83,13,and [by her] even neighbors
83,14,her death was a very tragic one
84,1,My daughter died 28 years ago.
84,2,"It was a Sat night, no Sunday morning."
84,3,She was in hospital for an operation.
84,4,Marie is her name.
84,5,My mother went to visit her.
84,6,There was a chair there.
84,7,Asked what the chair was for.
84,8,"The nurse took Marie out of bed,"
84,9,as doctors insisted she be put in chair.
84,10,But mother was concerned
84,11,as Marie was still under Ether.
84,12,Ether was used a lot back there for surgery.
84,13,Anyway
84,14,"despite saying she was too sick,"
84,15,"Marie was put in chair,"
84,16,fainted and put back in bed.
84,17,"Eventually, we were waiting to pick her up."
84,18,They phoned the shop keeper
84,19,as we didnt have a phone.
84,20,They told her Marie was ready to be discharged.
84,21,"So dad came home from work,"
84,22,went upstairs to have shower and shave.
84,23,Then waited on step.
84,24,Someone was on Wall street for some reason.
84,25,Mother went in to pick up Marie.
84,26,"Mother was praying for another lady who had 10 children and was having a serious op,"
84,27,prayed children would not lose mother.
84,28,Mother has had prior 3 ops at hospital
84,29,so knew nurses.
84,30,Nurse called her to sit down when go to hosp.
84,31,Told her Marie had died.
84,32,Turns out
84,33,she had had a blood clot in her leg.
84,34,"Got pain in leg, and collapsed."
84,35,Mother was screaming...
84,36,telling nurses she would kill them all.
84,37,Did not want them touching her daughter.
84,38,Eventually driven home by nurses in car.
84,39,Screaming in car and outside house.
84,40,Neighbours all came into street
84,41,as heard the screaming.
84,42,"Mum explained to father that Marie was dead,"
84,43,and to sisters and brother.
84,44,Brother told aunt and uncles.
84,45,So that's what happened.
84,46,"She died 28 years ago, on 20th April."
85,1,"So Miss Costa had a daughter named Marie,"
85,2,"she died in hospital due to a blood clot,"
85,3,"she was in hospital for 10 days before Miss Costa got a call to come collect her,"
85,4,Marie’s sister Victoria was already at the hospital with her.
85,5,"Once Mrs. Costa arrived,"
85,6,she sat in the waiting room with a dress for Marie
85,7,and a jacket for herself
85,8,and heard someone else was having gallbladder surgery
85,9,so she prayed for them.
85,10,"After that,"
85,11,she saw nurses grabbing towels
85,12,"and heard someone went into a cold sweat,"
85,13,turns out it was Marie.
85,14,Mrs. Costa goes to Marie's room
85,15,and finds Marie with sweat the size of balls
85,16,she was in a jacket
85,17,"and ready to go home,"
85,18,turns out she died
85,19,"Mrs. Costa started screaming that they killed her daughter,"
85,20,"Dr. Smurze, who operated on her and was a female,"
85,21,tried to calm her down
85,22,but it did not work.
85,23,"After that,"
85,24,she went into the hallway
85,25,"and sat there upset,"
85,26,nurses tried to calm her down
85,27,"but she then got angry,"
85,28,Mrs. Costa knew all the nurses as she's had 3 surgeries in 1 year at the same hospital.
85,29,She let Victoria know
85,30,who fainted then
85,31,let her husband know
85,32,"who then had a heart attack,"
85,33,then she let her son James know
85,34,who then also had a heart attack.
85,35,She went home
85,36,and as she was coming home
85,37,her sisters told her
85,38,"they have a big orange she wants to give Marie once she comes home,"
85,39,a very big orange
85,40,but Costa told them she’s died.
85,41,"One of the aunties had a husband who died also,"
85,42,"this all happened on the 20th of April,"
85,43,Marie was about 23.
86,1,"Mrs. Coastal lost Marlie, her daughter, at a hospital,"
86,2,"before Marlie died, her elder sister was admitted to the hospital,"
86,3,"Mrs. Coastal went to check Marry,"
86,4,and she confirmed she was with her bathroom slippers.
86,5,"I was hysterical,"
86,6,"saw me like that,"
86,7,we lost Marry.
86,8,"Marry is twenty-eight,"
86,9,"she suffers seven to eight and nine times a week,"
86,10,she can’t walk.
86,11,"The girl walking with Marie reported to the doctor,"
86,12,"Doctor rushed to Marie,"
86,13,"I was a blood clot,"
86,14,"don't you dare touch my daughters,"
86,15,"if you touch my daughter, I will kill you."
86,16,"My husband went for a shower,"
86,17,"and later my husband was sitting,"
86,18,"Mike, we lost Mary,"
86,19,my husband had a heart attack.
86,20,My younger sister brought orange for my daughter.
86,21,"I called my brother-in-law,"
86,22,"he was an undertaker,"
86,23,"I sent my son James,"
86,24,"he was little then,"
86,25,the death was a shock to everybody in my neighborhood.
89,1,"Marie died twenty eight years ago,"
89,2,she had gone into hospital for an appendix surgery
89,3,and her mum was coming in to visit her
89,4,and she was going to take her clothes.
89,5,She was waiting for her to get discharged
89,6,and was supposed to get a phone call from the hospital.
89,7,"So the hospital did call her,"
89,8,to come and collect her.
89,9,So she got Marie's clothes from home
89,10,and she told Michael that she's going to get Marie.
89,11,So he was having a shave upstairs
89,12,because he came from work
89,13,and he will be waiting for them to come home.
89,14,She told Rita that she's going to get Marie.
89,15,"So she went to the hospital,"
89,16,and she was waiting
89,17,and she was also praying for some woman who had a gallbladder operation
89,18,because she had 10 children
89,19,and she was in a bad state.
89,20,She used to live near her mum's house
89,21,"and she said in a prayer ""Oh God, Don't take this woman, she has 10 children""."
89,22,She then started feeling cold and shivery.
89,23,The nurses aid put a blanket on her.
89,24,She went into the room
89,25,and she saw Marie laying down with her slippers on and her house coat on.
89,26,"""What happened to her?"" Her mum said to the doctor."
89,27,"When she turned, Marie had passed away."
89,28,She was like in shock.
89,29,"Marie was screaming ""What happened to her?"""
89,30,as she was pulling her hair out.
89,31,She phoned Rita and her other daughter
89,32,and told them what happened.
89,33,"When they came to collect her,"
89,34,she was screaming
89,35,and Michael was sitting on the step asking what happened to her.
89,36,She said Marie passed.
89,37,"Michael had a heart attack, yes a heart attack."
89,38,"Then she told her sisters, her mother by sending Jason to the house"
89,39,to tell them what happened.
89,40,"They were so upset,"
89,41,everybody was distraught about Marie.
89,42,As she was a quiet girl and good.
89,43,The Doctor said she died of a blood clot.
90,1,My youngest daughter died at the hospital.
90,2,"And then it was my birthday soon after, in April."
90,3,"My daughter died in the afternoon on a Sunday, late afternoon."
90,4,My oldest daughter had come to visit her in the morning.
90,5,She was still under lots of ether.
90,6,There was a chair next to the bed.
90,7,And she asked what it was doing there.
90,8,The nurse said she had to get up and sit up.
90,9,Even though she was still under ether.
90,10,She had died from a blood clot.
90,11,"When I got home,"
90,12,I went up the step.
90,13,And my husband came outside.
90,14,I told him Marie is dead!
90,15,And he had a heart attack.
90,16,"Yes, a heart attack."
90,17,My son Jamie found out.
90,18,And also had a heart attack.
90,19,He then ran down.
90,20,And shouted to the neighbor.
90,21,"Also he told my sister and mum,"
90,22,"By saying ""Auntie Marie is dead!"""
90,23,And they were also shocked.
90,24,And that’s about all that happened.
90,25,And is the end of the story.
91,1,My daughter died twenty eight years ago at a Methodist church.
91,2,She was operated on for appendicitis.
91,3,Victoria went to visit her to see how she was.
91,4,They were getting people out of bed.
91,5,Victoria asked the nurse about the chairs.
91,6,Victoria said she was too ill to get out of bed.
91,7,She was blamed for the blood cot for getting her out of bed.
91,8,She came home after ten days and I was waiting for a call from the hospital.
91,9,She was operated on in April on the twentieth.
91,10,It was chilly and I had a coat on my arm and a bag.
91,11,She saw from the window on Wolf Street.
91,12,She said my mother was coming and was just saying bye to everyone.
91,13,When I got to the hospital I was told to sit down and I prayed for another patient who had ten children and lived near my mother.
91,14,Dr. Schwartz did the operation but his assistant was Dr. Monique who was a lady doctor.
91,15,I had all her clothes ready for her to go home.
91,16,My husband was waiting for me.
91,17,He came home and washed and shaved and then waited for me.
91,18,They called the store to find out when mother was coming home.
91,19,A doctor wanted to give me a shot but I said no I'll kick you.
91,20,"You killed my daughter and now want to kill me, don't dare come near me."
92,1,"On the 28th or 30th of April,"
92,2,Marie was hospitalized for an appendices surgical operation.
92,3,She was too weak and
92,4,was put to bed for quite some time.
92,5,"After a while,"
92,6,Victoria noticed something was wrong and
92,7,Marie was removed from her bed.
92,8,She enquired from the nurse why this happened and
92,9,she was told that the doctor ordered it.
92,10,Victoria in rage told the nurse Marie was too weak and sick and
92,11,She returned Marie back to her bed
92,12,after Marie passed out.
92,13,Mrs. Costa got a call in the middle of the night
92,14,from the woman at the store
92,15,because she didn't have a phone.
92,16,She told Mrs. Costa to go get Marie at the hospital.
92,17,Mrs. Costa set out to the hospital
92,18,and instructed Rita to finish up the cooking
92,19,because their daddy will be home soon.
92,20,Mrs. Costa bought some dress-like coats for Marie
92,21,and took it with her to the hospital.
92,22,"On getting to the hospital,"
92,23,the nurse sat her down
92,24,and questioned her if Marie has had a fainting spell
92,25,and Mrs. Costa felt uneasy and answered yes
92,26,and she was invited to her daughter's room
92,27,and saw her daughter lying on the bed lifeless.
92,28,Mrs. Costa was filled with emotions
92,29,and crying and wailing
92,30,and then the doctor who carried out the operation came in
92,31,"and immediately,"
92,32,Mrs. Costa asked her what she did to her daughter
92,33,but the doctor replied by saying she doesn't know what happened.
